Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
76352;1000024522230117400;63726205835342;(0.031, -0.072, 0.136);(348.315, 7.522, 6.778);INVALID;;;INVALID;;;;INVALID;;;;;
76353;1000024522240089800;63726205835359;(0.032, -0.072, 0.135);(348.358, 7.927, 6.583);INVALID;;;INVALID;;;;INVALID;;;;;
76354;1000024522250152600;63726205835359;(0.032, -0.072, 0.135);(348.358, 7.927, 6.583);INVALID;;;INVALID;;;;INVALID;;;;;
76355;1000024522260259000;63726205835376;(0.033, -0.072, 0.135);(348.435, 8.331, 6.355);INVALID;;;INVALID;;;;INVALID;;;;;
76356;1000024522270200800;63726205835393;(0.034, -0.073, 0.134);(348.558, 8.732, 6.127);INVALID;;;INVALID;;;;INVALID;;;;;
76357;1000024522280246300;63726205835393;(0.034, -0.073, 0.134);(348.558, 8.732, 6.127);INVALID;;;INVALID;;;;INVALID;;;;;
76358;1000024522290185600;63726205835410;(0.035, -0.073, 0.134);(348.680, 9.110, 5.885);INVALID;;;INVALID;;;;INVALID;;;;;
76359;1000024522300249400;63726205835410;(0.035, -0.073, 0.134);(348.680, 9.110, 5.885);INVALID;;;INVALID;;;;INVALID;;;;;
76360;1000024522310227600;63726205835426;(0.036, -0.073, 0.133);(348.810, 9.506, 5.647);INVALID;;;INVALID;;;;INVALID;;;;;
76361;1000024522320252500;63726205835443;(0.037, -0.074, 0.133);(348.998, 9.911, 5.386);INVALID;;;INVALID;;;;INVALID;;;;;
76362;1000024522330355000;63726205835443;(0.037, -0.074, 0.133);(348.998, 9.911, 5.386);INVALID;;;INVALID;;;;INVALID;;;;;
76363;1000024522340313200;63726205835460;(0.038, -0.075, 0.133);(349.169, 10.273, 5.123);INVALID;;;INVALID;;;;INVALID;;;;;
76364;1000024522350389300;63726205835476;(0.039, -0.075, 0.133);(349.329, 10.611, 4.897);INVALID;;;INVALID;;;;INVALID;;;;;
76365;1000024522360378700;63726205835476;(0.039, -0.075, 0.133);(349.329, 10.611, 4.897);INVALID;;;INVALID;;;;INVALID;;;;;
76366;1000024522370331300;63726205835492;(0.039, -0.076, 0.133);(349.448, 10.939, 4.674);INVALID;;;INVALID;;;;INVALID;;;;;
76367;1000024522380332900;63726205835492;(0.039, -0.076, 0.133);(349.448, 10.939, 4.674);INVALID;;;INVALID;;;;INVALID;;;;;
76368;1000024522390453900;63726205835509;(0.040, -0.076, 0.133);(349.553, 11.233, 4.534);INVALID;;;INVALID;;;;INVALID;;;;;
76369;1000024522400487800;63726205835526;(0.041, -0.076, 0.132);(349.598, 11.473, 4.427);INVALID;;;INVALID;;;;INVALID;;;;;
76370;1000024522410440500;63726205835526;(0.041, -0.076, 0.132);(349.598, 11.473, 4.427);INVALID;;;INVALID;;;;INVALID;;;;;
76371;1000024522420484700;63726205835542;(0.042, -0.077, 0.133);(349.628, 11.687, 4.386);INVALID;;;INVALID;;;;INVALID;;;;;
76372;1000024522430539500;63726205835542;(0.042, -0.077, 0.133);(349.628, 11.687, 4.386);INVALID;;;INVALID;;;;INVALID;;;;;
76373;1000024522440459300;63726205835559;(0.042, -0.077, 0.133);(349.623, 11.869, 4.371);INVALID;;;INVALID;;;;INVALID;;;;;
76374;1000024522450615500;63726205835559;(0.042, -0.077, 0.133);(349.623, 11.869, 4.371);INVALID;;;INVALID;;;;INVALID;;;;;
76375;1000024522460606900;63726205835576;(0.043, -0.077, 0.133);(349.599, 12.050, 4.362);INVALID;;;INVALID;;;;INVALID;;;;;
76376;1000024522470555600;63726205835592;(0.044, -0.077, 0.133);(349.565, 12.216, 4.347);INVALID;;;INVALID;;;;INVALID;;;;;
76377;1000024522480633300;63726205835592;(0.044, -0.077, 0.133);(349.565, 12.216, 4.347);INVALID;;;INVALID;;;;INVALID;;;;;
76378;1000024522490574000;63726205835609;(0.044, -0.077, 0.133);(349.529, 12.386, 4.305);INVALID;;;INVALID;;;;INVALID;;;;;
76379;1000024522500643500;63726205835609;(0.044, -0.077, 0.133);(349.529, 12.386, 4.305);INVALID;;;INVALID;;;;INVALID;;;;;
76380;1000024522510598700;63726205835642;(0.045, -0.078, 0.133);(349.512, 12.745, 4.104);INVALID;;;INVALID;;;;INVALID;;;;;
76381;1000024522520683500;63726205835642;(0.045, -0.078, 0.133);(349.512, 12.745, 4.104);INVALID;;;INVALID;;;;INVALID;;;;;
76382;1000024522530730700;63726205835643;(0.045, -0.078, 0.133);(349.512, 12.745, 4.104);INVALID;;;INVALID;;;;INVALID;;;;;
76383;1000024522540711200;63726205835676;(0.046, -0.079, 0.134);(349.568, 13.150, 3.814);INVALID;;;INVALID;;;;INVALID;;;;;
76384;1000024522550766600;63726205835676;(0.046, -0.079, 0.134);(349.568, 13.150, 3.814);INVALID;;;INVALID;;;;INVALID;;;;;
76385;1000024522560760100;63726205835676;(0.046, -0.079, 0.134);(349.568, 13.150, 3.814);INVALID;;;INVALID;;;;INVALID;;;;;
76386;1000024522570683500;63726205835690;(0.046, -0.079, 0.134);(349.617, 13.303, 3.704);INVALID;;;INVALID;;;;INVALID;;;;;
76387;1000024522580832100;63726205835690;(0.046, -0.079, 0.134);(349.617, 13.303, 3.704);INVALID;;;INVALID;;;;INVALID;;;;;
76388;1000024522590827100;63726205835706;(0.047, -0.080, 0.135);(349.698, 13.434, 3.603);INVALID;;;INVALID;;;;INVALID;;;;;
76389;1000024522600869100;63726205835723;(0.047, -0.080, 0.135);(349.800, 13.581, 3.489);INVALID;;;INVALID;;;;INVALID;;;;;
76390;1000024522610839200;63726205835723;(0.047, -0.080, 0.135);(349.800, 13.581, 3.489);INVALID;;;INVALID;;;;INVALID;;;;;
76391;1000024522620865900;63726205835740;(0.047, -0.080, 0.136);(349.893, 13.706, 3.399);INVALID;;;INVALID;;;;INVALID;;;;;
76392;1000024522630875000;63726205835740;(0.047, -0.080, 0.136);(349.893, 13.706, 3.399);INVALID;;;INVALID;;;;INVALID;;;;;
76393;1000024522640839500;63726205835757;(0.048, -0.081, 0.136);(349.987, 13.773, 3.331);INVALID;;;INVALID;;;;INVALID;;;;;
76394;1000024522651009700;63726205835773;(0.048, -0.081, 0.137);(350.057, 13.861, 3.270);INVALID;;;INVALID;;;;INVALID;;;;;
76395;1000024522660891700;63726205835773;(0.048, -0.081, 0.137);(350.057, 13.861, 3.270);INVALID;;;INVALID;;;;INVALID;;;;;
76396;1000024522670936600;63726205835790;(0.048, -0.082, 0.137);(350.133, 13.915, 3.235);INVALID;;;INVALID;;;;INVALID;;;;;
76397;1000024522680989900;63726205835806;(0.049, -0.082, 0.138);(350.195, 13.955, 3.222);INVALID;;;INVALID;;;;INVALID;;;;;
76398;1000024522690994500;63726205835806;(0.049, -0.082, 0.138);(350.195, 13.955, 3.222);INVALID;;;INVALID;;;;INVALID;;;;;
76399;1000024522700993000;63726205835823;(0.049, -0.082, 0.138);(350.239, 13.993, 3.203);INVALID;;;INVALID;;;;INVALID;;;;;
76400;1000024522711106600;63726205835823;(0.049, -0.082, 0.138);(350.239, 13.993, 3.203);INVALID;;;INVALID;;;;INVALID;;;;;
76401;1000024522721077500;63726205835842;(0.049, -0.082, 0.139);(350.295, 14.021, 3.167);INVALID;;;INVALID;;;;INVALID;;;;;
76402;1000024522731114100;63726205835842;(0.049, -0.082, 0.139);(350.295, 14.021, 3.167);INVALID;;;INVALID;;;;INVALID;;;;;
76403;1000024522741048900;63726205835859;(0.049, -0.083, 0.139);(350.317, 14.039, 3.137);INVALID;;;INVALID;;;;INVALID;;;;;
76404;1000024522751113400;63726205835876;(0.050, -0.083, 0.140);(350.340, 14.064, 3.110);INVALID;;;INVALID;;;;INVALID;;;;;
76405;1000024522761102500;63726205835876;(0.050, -0.083, 0.140);(350.340, 14.064, 3.110);INVALID;;;INVALID;;;;INVALID;;;;;
76406;1000024522771196400;63726205835892;(0.050, -0.083, 0.141);(350.357, 14.063, 3.095);INVALID;;;INVALID;;;;INVALID;;;;;
76407;1000024522781188900;63726205835892;(0.050, -0.083, 0.141);(350.357, 14.063, 3.095);INVALID;;;INVALID;;;;INVALID;;;;;
76408;1000024522791210900;63726205835909;(0.050, -0.084, 0.141);(350.349, 14.072, 3.094);INVALID;;;INVALID;;;;INVALID;;;;;
76409;1000024522801251500;63726205835909;(0.050, -0.084, 0.141);(350.349, 14.072, 3.094);INVALID;;;INVALID;;;;INVALID;;;;;
76410;1000024522811229200;63726205835926;(0.050, -0.084, 0.141);(350.349, 14.052, 3.081);INVALID;;;INVALID;;;;INVALID;;;;;
76411;1000024522821244400;63726205835942;(0.050, -0.084, 0.142);(350.344, 14.020, 3.097);INVALID;;;INVALID;;;;INVALID;;;;;
76412;1000024522831212600;63726205835942;(0.050, -0.084, 0.142);(350.344, 14.020, 3.097);INVALID;;;INVALID;;;;INVALID;;;;;
76413;1000024522841319000;63726205835959;(0.050, -0.084, 0.143);(350.339, 14.000, 3.097);INVALID;;;INVALID;;;;INVALID;;;;;
76414;1000024522851372100;63726205835976;(0.050, -0.084, 0.143);(350.347, 13.973, 3.064);INVALID;;;INVALID;;;;INVALID;;;;;
76415;1000024522861358500;63726205835976;(0.050, -0.084, 0.143);(350.347, 13.973, 3.064);INVALID;;;INVALID;;;;INVALID;;;;;
76416;1000024522871309100;63726205835992;(0.049, -0.084, 0.144);(350.373, 13.953, 3.016);INVALID;;;INVALID;;;;INVALID;;;;;
76417;1000024522881324000;63726205835992;(0.049, -0.084, 0.144);(350.373, 13.953, 3.016);INVALID;;;INVALID;;;;INVALID;;;;;
76418;1000024522891322100;63726205836009;(0.049, -0.085, 0.144);(350.395, 13.963, 2.943);INVALID;;;INVALID;;;;INVALID;;;;;
76419;1000024522901482100;63726205836026;(0.049, -0.085, 0.145);(350.428, 13.968, 2.898);INVALID;;;INVALID;;;;INVALID;;;;;
76420;1000024522911504600;63726205836026;(0.049, -0.085, 0.145);(350.428, 13.968, 2.898);INVALID;;;INVALID;;;;INVALID;;;;;
76421;1000024522921498600;63726205836042;(0.049, -0.085, 0.145);(350.447, 13.959, 2.903);INVALID;;;INVALID;;;;INVALID;;;;;
76422;1000024522931479200;63726205836042;(0.049, -0.085, 0.145);(350.447, 13.959, 2.903);INVALID;;;INVALID;;;;INVALID;;;;;
76423;1000024522941448200;63726205836059;(0.049, -0.085, 0.146);(350.478, 13.976, 2.907);INVALID;;;INVALID;;;;INVALID;;;;;
76424;1000024522951437400;63726205836076;(0.049, -0.086, 0.146);(350.506, 13.990, 2.868);INVALID;;;INVALID;;;;INVALID;;;;;
76425;1000024522961612000;63726205836076;(0.049, -0.086, 0.146);(350.506, 13.990, 2.868);INVALID;;;INVALID;;;;INVALID;;;;;
76426;1000024522971535600;63726205836092;(0.049, -0.086, 0.146);(350.554, 14.010, 2.806);INVALID;;;INVALID;;;;INVALID;;;;;
76427;1000024522981557000;63726205836092;(0.049, -0.086, 0.146);(350.554, 14.010, 2.806);INVALID;;;INVALID;;;;INVALID;;;;;
76428;1000024522991600600;63726205836109;(0.049, -0.086, 0.147);(350.623, 14.061, 2.747);INVALID;;;INVALID;;;;INVALID;;;;;
76429;1000024523001639500;63726205836125;(0.049, -0.086, 0.147);(350.687, 14.076, 2.705);INVALID;;;INVALID;;;;INVALID;;;;;
76430;1000024523011604600;63726205836125;(0.049, -0.086, 0.147);(350.687, 14.076, 2.705);INVALID;;;INVALID;;;;INVALID;;;;;
76431;1000024523021600600;63726205836142;(0.049, -0.087, 0.147);(350.752, 14.111, 2.695);INVALID;;;INVALID;;;;INVALID;;;;;
76432;1000024523031704200;63726205836159;(0.048, -0.087, 0.148);(350.789, 14.126, 2.712);INVALID;;;INVALID;;;;INVALID;;;;;
76433;1000024523041713600;63726205836159;(0.048, -0.087, 0.148);(350.789, 14.126, 2.712);INVALID;;;INVALID;;;;INVALID;;;;;
76434;1000024523051758600;63726205836176;(0.048, -0.087, 0.148);(350.788, 14.131, 2.784);INVALID;;;INVALID;;;;INVALID;;;;;
76435;1000024523061758600;63726205836176;(0.048, -0.087, 0.148);(350.788, 14.131, 2.784);INVALID;;;INVALID;;;;INVALID;;;;;
76436;1000024523071681400;63726205836193;(0.048, -0.087, 0.148);(350.798, 14.150, 2.854);INVALID;;;INVALID;;;;INVALID;;;;;
76437;1000024523081722600;63726205836193;(0.048, -0.087, 0.148);(350.798, 14.150, 2.854);INVALID;;;INVALID;;;;INVALID;;;;;
76438;1000024523091786500;63726205836209;(0.048, -0.087, 0.148);(350.794, 14.156, 2.923);INVALID;;;INVALID;;;;INVALID;;;;;
76439;1000024523101842500;63726205836226;(0.048, -0.087, 0.148);(350.803, 14.150, 2.966);INVALID;;;INVALID;;;;INVALID;;;;;
76440;1000024523111868400;63726205836226;(0.048, -0.087, 0.148);(350.803, 14.150, 2.966);INVALID;;;INVALID;;;;INVALID;;;;;
76441;1000024523121883700;63726205836242;(0.048, -0.087, 0.149);(350.782, 14.161, 2.997);INVALID;;;INVALID;;;;INVALID;;;;;
76442;1000024523131879000;63726205836259;(0.047, -0.087, 0.149);(350.781, 14.142, 3.027);INVALID;;;INVALID;;;;INVALID;;;;;
76443;1000024523141830400;63726205836259;(0.047, -0.087, 0.149);(350.781, 14.142, 3.027);INVALID;;;INVALID;;;;INVALID;;;;;
76444;1000024523152021000;63726205836276;(0.047, -0.087, 0.149);(350.749, 14.125, 3.070);INVALID;;;INVALID;;;;INVALID;;;;;
76445;1000024523161989500;63726205836276;(0.047, -0.087, 0.149);(350.749, 14.125, 3.070);INVALID;;;INVALID;;;;INVALID;;;;;
76446;1000024523171913100;63726205836292;(0.047, -0.087, 0.149);(350.705, 14.115, 3.109);INVALID;;;INVALID;;;;INVALID;;;;;
76447;1000024523181929200;63726205836292;(0.047, -0.087, 0.149);(350.705, 14.115, 3.109);INVALID;;;INVALID;;;;INVALID;;;;;
76448;1000024523191958100;63726205836309;(0.047, -0.087, 0.149);(350.663, 14.107, 3.143);INVALID;;;INVALID;;;;INVALID;;;;;
76449;1000024523202011200;63726205836326;(0.047, -0.087, 0.149);(350.624, 14.079, 3.179);INVALID;;;INVALID;;;;INVALID;;;;;
76450;1000024523211987500;63726205836326;(0.047, -0.087, 0.149);(350.624, 14.079, 3.179);INVALID;;;INVALID;;;;INVALID;;;;;
76451;1000024523222076900;63726205836342;(0.047, -0.087, 0.149);(350.590, 14.050, 3.205);INVALID;;;INVALID;;;;INVALID;;;;;
76452;1000024523232138000;63726205836359;(0.047, -0.087, 0.149);(350.538, 14.016, 3.233);INVALID;;;INVALID;;;;INVALID;;;;;
76453;1000024523242062000;63726205836359;(0.047, -0.087, 0.149);(350.538, 14.016, 3.233);INVALID;;;INVALID;;;;INVALID;;;;;
76454;1000024523252096900;63726205836377;(0.047, -0.086, 0.148);(350.510, 13.989, 3.223);INVALID;;;INVALID;;;;INVALID;;;;;
76455;1000024523262112600;63726205836377;(0.047, -0.086, 0.148);(350.510, 13.989, 3.223);INVALID;;;INVALID;;;;INVALID;;;;;
76456;1000024523272076600;63726205836393;(0.047, -0.086, 0.148);(350.498, 13.968, 3.176);INVALID;;;INVALID;;;;INVALID;;;;;
76457;1000024523282182000;63726205836393;(0.047, -0.086, 0.148);(350.498, 13.968, 3.176);INVALID;;;INVALID;;;;INVALID;;;;;
76458;1000024523292169900;63726205836410;(0.047, -0.086, 0.148);(350.503, 13.938, 3.116);INVALID;;;INVALID;;;;INVALID;;;;;
76459;1000024523302253200;63726205836426;(0.047, -0.087, 0.148);(350.532, 13.918, 3.050);INVALID;;;INVALID;;;;INVALID;;;;;
76460;1000024523312222600;63726205836426;(0.047, -0.087, 0.148);(350.532, 13.918, 3.050);INVALID;;;INVALID;;;;INVALID;;;;;
76461;1000024523322256600;63726205836442;(0.047, -0.087, 0.148);(350.592, 13.918, 2.976);INVALID;;;INVALID;;;;INVALID;;;;;
76462;1000024523332208000;63726205836442;(0.047, -0.087, 0.148);(350.592, 13.918, 2.976);INVALID;;;INVALID;;;;INVALID;;;;;
76463;1000024523342303200;63726205836459;(0.047, -0.087, 0.147);(350.677, 13.912, 2.913);INVALID;;;INVALID;;;;INVALID;;;;;
76464;1000024523352373700;63726205836475;(0.047, -0.087, 0.147);(350.715, 13.899, 2.857);INVALID;;;INVALID;;;;INVALID;;;;;
76465;1000024523362375400;63726205836492;(0.046, -0.087, 0.147);(350.756, 13.873, 2.842);INVALID;;;INVALID;;;;INVALID;;;;;
76466;1000024523372303300;63726205836492;(0.046, -0.087, 0.147);(350.756, 13.873, 2.842);INVALID;;;INVALID;;;;INVALID;;;;;
76467;1000024523382341800;63726205836492;(0.046, -0.087, 0.147);(350.756, 13.873, 2.842);INVALID;;;INVALID;;;;INVALID;;;;;
76468;1000024523392336300;63726205836508;(0.046, -0.088, 0.147);(350.788, 13.839, 2.839);INVALID;;;INVALID;;;;INVALID;;;;;
76469;1000024523402365800;63726205836525;(0.046, -0.088, 0.147);(350.802, 13.791, 2.824);INVALID;;;INVALID;;;;INVALID;;;;;
76470;1000024523412472800;63726205836525;(0.046, -0.088, 0.147);(350.802, 13.791, 2.824);INVALID;;;INVALID;;;;INVALID;;;;;
76471;1000024523422486300;63726205836541;(0.046, -0.088, 0.147);(350.799, 13.781, 2.778);INVALID;;;INVALID;;;;INVALID;;;;;
76472;1000024523432445900;63726205836541;(0.046, -0.088, 0.147);(350.799, 13.781, 2.778);INVALID;;;INVALID;;;;INVALID;;;;;
76473;1000024523442467700;63726205836558;(0.046, -0.088, 0.146);(350.765, 13.783, 2.745);INVALID;;;INVALID;;;;INVALID;;;;;
76474;1000024523452493900;63726205836575;(0.046, -0.088, 0.146);(350.683, 13.765, 2.793);INVALID;;;INVALID;;;;INVALID;;;;;
76475;1000024523462451800;63726205836579;(0.046, -0.088, 0.146);(350.683, 13.765, 2.793);INVALID;;;INVALID;;;;INVALID;;;;;
76476;1000024523472607000;63726205836591;(0.046, -0.088, 0.146);(350.546, 13.759, 2.915);INVALID;;;INVALID;;;;INVALID;;;;;
76477;1000024523482589700;63726205836591;(0.046, -0.088, 0.146);(350.546, 13.759, 2.915);INVALID;;;INVALID;;;;INVALID;;;;;
76478;1000024523492594000;63726205836608;(0.046, -0.088, 0.146);(350.361, 13.745, 3.040);INVALID;;;INVALID;;;;INVALID;;;;;
76479;1000024523502623200;63726205836625;(0.046, -0.087, 0.146);(350.151, 13.716, 3.151);INVALID;;;INVALID;;;;INVALID;;;;;
76480;1000024523512637100;63726205836625;(0.046, -0.087, 0.146);(350.151, 13.716, 3.151);INVALID;;;INVALID;;;;INVALID;;;;;
76481;1000024523522649100;63726205836641;(0.045, -0.087, 0.146);(349.940, 13.728, 3.222);INVALID;;;INVALID;;;;INVALID;;;;;
76482;1000024523532650200;63726205836641;(0.045, -0.087, 0.146);(349.940, 13.728, 3.222);INVALID;;;INVALID;;;;INVALID;;;;;
76483;1000024523542657700;63726205836658;(0.045, -0.087, 0.146);(349.761, 13.759, 3.239);INVALID;;;INVALID;;;;INVALID;;;;;
76484;1000024523552751800;63726205836675;(0.045, -0.087, 0.145);(349.562, 13.793, 3.243);INVALID;;;INVALID;;;;INVALID;;;;;
76485;1000024523562727800;63726205836675;(0.045, -0.087, 0.145);(349.562, 13.793, 3.243);INVALID;;;INVALID;;;;INVALID;;;;;
76486;1000024523572723600;63726205836691;(0.045, -0.087, 0.145);(349.380, 13.852, 3.239);INVALID;;;INVALID;;;;INVALID;;;;;
76487;1000024523582668600;63726205836691;(0.045, -0.087, 0.145);(349.380, 13.852, 3.239);INVALID;;;INVALID;;;;INVALID;;;;;
76488;1000024523592724700;63726205836708;(0.045, -0.086, 0.144);(349.227, 13.956, 3.236);INVALID;;;INVALID;;;;INVALID;;;;;
76489;1000024523602886500;63726205836725;(0.045, -0.086, 0.144);(349.092, 14.075, 3.211);INVALID;;;INVALID;;;;INVALID;;;;;
76490;1000024523612854600;63726205836725;(0.045, -0.086, 0.144);(349.092, 14.075, 3.211);INVALID;;;INVALID;;;;INVALID;;;;;
76491;1000024523622894300;63726205836742;(0.045, -0.086, 0.143);(348.991, 14.211, 3.143);INVALID;;;INVALID;;;;INVALID;;;;;
76492;1000024523632901200;63726205836759;(0.046, -0.086, 0.143);(348.862, 14.393, 3.084);INVALID;;;INVALID;;;;INVALID;;;;;
76493;1000024523642821200;63726205836759;(0.046, -0.086, 0.143);(348.862, 14.393, 3.084);INVALID;;;INVALID;;;;INVALID;;;;;
76494;1000024523652842000;63726205836776;(0.046, -0.086, 0.142);(348.773, 14.580, 3.048);INVALID;;;INVALID;;;;INVALID;;;;;
76495;1000024523663009300;63726205836776;(0.046, -0.086, 0.142);(348.773, 14.580, 3.048);INVALID;;;INVALID;;;;INVALID;;;;;
76496;1000024523672943200;63726205836793;(0.046, -0.085, 0.141);(348.710, 14.788, 3.027);INVALID;;;INVALID;;;;INVALID;;;;;
76497;1000024523683020100;63726205836793;(0.046, -0.085, 0.141);(348.710, 14.788, 3.027);INVALID;;;INVALID;;;;INVALID;;;;;
76498;1000024523692947800;63726205836810;(0.047, -0.085, 0.140);(348.647, 15.009, 3.005);INVALID;;;INVALID;;;;INVALID;;;;;
76499;1000024523703027300;63726205836826;(0.047, -0.085, 0.140);(348.608, 15.273, 2.934);INVALID;;;INVALID;;;;INVALID;;;;;
76500;1000024523713011400;63726205836826;(0.047, -0.085, 0.140);(348.608, 15.273, 2.934);INVALID;;;INVALID;;;;INVALID;;;;;
76501;1000024523722985400;63726205836843;(0.047, -0.085, 0.139);(348.567, 15.562, 2.836);INVALID;;;INVALID;;;;INVALID;;;;;
76502;1000024523733123300;63726205836859;(0.047, -0.085, 0.139);(348.519, 15.842, 2.745);INVALID;;;INVALID;;;;INVALID;;;;;
76503;1000024523743056100;63726205836859;(0.047, -0.085, 0.139);(348.519, 15.842, 2.745);INVALID;;;INVALID;;;;INVALID;;;;;
76504;1000024523753129200;63726205836876;(0.048, -0.084, 0.138);(348.450, 16.121, 2.682);INVALID;;;INVALID;;;;INVALID;;;;;
76505;1000024523763155700;63726205836876;(0.048, -0.084, 0.138);(348.450, 16.121, 2.682);INVALID;;;INVALID;;;;INVALID;;;;;
76506;1000024523773051900;63726205836892;(0.048, -0.084, 0.137);(348.366, 16.434, 2.584);INVALID;;;INVALID;;;;INVALID;;;;;
76507;1000024523783081500;63726205836892;(0.048, -0.084, 0.137);(348.366, 16.434, 2.584);INVALID;;;INVALID;;;;INVALID;;;;;
76508;1000024523793205500;63726205836909;(0.048, -0.084, 0.137);(348.296, 16.831, 2.439);INVALID;;;INVALID;;;;INVALID;;;;;
